'Elapsed time','ECG'
'0:59.770',-0.005
'0:59.780',-0.060
'0:59.790',0.085
'0:59.800',0.165
'0:59.810',0.270
'0:59.820',0.170
'0:59.830',0.335
'0:59.840',0.295
'0:59.850',0.190
'0:59.860',0.035
'0:59.870',0.165
'0:59.880',0.055
'0:59.890',0.125
'0:59.900',0.105
'0:59.910',0.045
'0:59.920',0.025
'0:59.930',0.120
'0:59.940',-0.015
'0:59.950',-0.020
'0:59.960',-0.125
'0:59.970',0.020
'0:59.980',0.225
'0:59.990',1.820
