'Elapsed time','ECG','Resp C','Resp A','Resp N','SpO2'
'0:15.420',-0.190,-0.062,-0.412,0.469,95.000
'0:15.430',-0.085,-0.063,-0.411,0.470,95.000
'0:15.440',-0.100,-0.063,-0.409,0.471,95.000
'0:15.450',-0.125,-0.064,-0.408,0.472,95.000
'0:15.460',-0.090,-0.064,-0.408,0.473,95.000
'0:15.470',-0.105,-0.064,-0.407,0.474,95.000
'0:15.480',-0.105,-0.063,-0.407,0.475,95.000
'0:15.490',-0.105,-0.063,-0.407,0.475,95.000
'0:15.500',-0.080,-0.063,-0.406,0.476,95.000
'0:15.510',-0.080,-0.062,-0.405,0.477,95.000
'0:15.520',-0.060,-0.062,-0.403,0.477,95.000
'0:15.530',-0.065,-0.062,-0.401,0.478,95.000
'0:15.540',-0.035,-0.062,-0.399,0.478,95.000
'0:15.550',-0.035,-0.062,-0.397,0.479,95.000
'0:15.560',0.000,-0.062,-0.395,0.479,95.000
'0:15.570',0.010,-0.062,-0.392,0.479,95.000
'0:15.580',0.045,-0.061,-0.390,0.479,95.000
'0:15.590',0.055,-0.061,-0.387,0.479,95.000
'0:15.600',0.130,-0.061,-0.384,0.479,95.000
'0:15.610',0.145,-0.061,-0.382,0.476,95.000
'0:15.620',0.205,-0.062,-0.380,0.474,95.000
'0:15.630',0.205,-0.062,-0.377,0.472,95.000
'0:15.640',0.240,-0.062,-0.375,0.470,95.000
'0:15.650',0.280,-0.062,-0.373,0.468,95.000
'0:15.660',0.305,-0.062,-0.369,0.461,95.000
'0:15.670',0.325,-0.062,-0.365,0.455,95.000
'0:15.680',0.305,-0.062,-0.361,0.449,95.000
'0:15.690',0.250,-0.062,-0.357,0.443,95.000
'0:15.700',0.190,-0.062,-0.354,0.437,95.000
'0:15.710',0.105,-0.061,-0.347,0.427,95.000
'0:15.720',0.030,-0.060,-0.341,0.417,95.000
'0:15.730',0.015,-0.060,-0.335,0.407,95.000
'0:15.740',-0.010,-0.059,-0.329,0.397,95.000
'0:15.750',-0.020,-0.058,-0.323,0.388,95.000
'0:15.760',-0.040,-0.058,-0.314,0.375,95.000
'0:15.770',-0.040,-0.058,-0.304,0.363,95.000
'0:15.780',-0.045,-0.058,-0.295,0.350,95.000
'0:15.790',-0.025,-0.058,-0.285,0.338,95.000
'0:15.800',-0.040,-0.058,-0.276,0.325,95.000
'0:15.810',-0.025,-0.057,-0.266,0.312,95.000
'0:15.820',-0.035,-0.057,-0.256,0.298,95.000
'0:15.830',0.000,-0.056,-0.246,0.285,95.000
'0:15.840',-0.010,-0.055,-0.237,0.271,95.000
'0:15.850',-0.020,-0.055,-0.227,0.258,95.000
'0:15.860',-0.025,-0.055,-0.210,0.244,95.000
'0:15.870',-0.025,-0.056,-0.193,0.231,95.000
'0:15.880',-0.030,-0.056,-0.176,0.218,95.000
'0:15.890',-0.025,-0.057,-0.159,0.204,95.000
'0:15.900',-0.045,-0.057,-0.142,0.191,95.000
'0:15.910',-0.030,-0.057,-0.129,0.178,95.000
'0:15.920',-0.040,-0.056,-0.115,0.165,95.000
'0:15.930',-0.045,-0.055,-0.102,0.153,95.000
'0:15.940',-0.010,-0.055,-0.088,0.140,95.000
'0:15.950',0.065,-0.054,-0.075,0.127,96.000
'0:15.960',0.050,-0.054,-0.073,0.115,96.000
'0:15.970',0.080,-0.054,-0.070,0.103,96.000
'0:15.980',0.115,-0.054,-0.068,0.091,96.000
'0:15.990',0.135,-0.054,-0.066,0.080,96.000
'0:16.000',0.110,-0.054,-0.064,0.068,96.000
'0:16.010',0.030,-0.055,-0.061,0.057,96.000
'0:16.020',0.015,-0.056,-0.059,0.047,96.000
'0:16.030',-0.030,-0.057,-0.056,0.036,96.000
'0:16.040',-0.105,-0.058,-0.054,0.026,96.000
'0:16.050',-0.080,-0.059,-0.051,0.015,96.000
'0:16.060',-0.095,-0.059,-0.049,0.005,96.000
'0:16.070',-0.085,-0.058,-0.047,-0.004,96.000
'0:16.080',-0.105,-0.058,-0.045,-0.014,96.000
'0:16.090',-0.075,-0.057,-0.043,-0.024,96.000
'0:16.100',-0.110,-0.057,-0.040,-0.033,96.000
'0:16.110',-0.030,-0.056,-0.037,-0.042,96.000
'0:16.120',0.010,-0.056,-0.034,-0.051,96.000
'0:16.130',0.285,-0.056,-0.031,-0.060,96.000
'0:16.140',0.345,-0.056,-0.027,-0.069,96.000
'0:16.150',-0.395,-0.056,-0.024,-0.077,96.000
'0:16.160',-0.320,-0.055,-0.020,-0.085,96.000
'0:16.170',-0.190,-0.054,-0.016,-0.093,96.000
'0:16.180',-0.075,-0.054,-0.012,-0.101,96.000
'0:16.190',-0.080,-0.053,-0.007,-0.108,96.000
'0:16.200',-0.105,-0.053,-0.003,-0.116,96.000
'0:16.210',-0.065,-0.052,0.004,-0.123,96.000
'0:16.220',-0.095,-0.052,0.011,-0.130,96.000
'0:16.230',-0.085,-0.051,0.018,-0.137,96.000
'0:16.240',-0.070,-0.051,0.025,-0.144,96.000
'0:16.250',-0.055,-0.051,0.032,-0.151,96.000
'0:16.260',-0.065,-0.051,0.042,-0.158,96.000
'0:16.270',-0.035,-0.051,0.051,-0.164,96.000
'0:16.280',-0.035,-0.051,0.061,-0.171,96.000
'0:16.290',-0.010,-0.051,0.070,-0.177,96.000
'0:16.300',-0.010,-0.051,0.080,-0.184,96.000
'0:16.310',0.000,-0.052,0.086,-0.190,96.000
'0:16.320',0.030,-0.052,0.092,-0.196,96.000
'0:16.330',0.055,-0.052,0.098,-0.202,96.000
'0:16.340',0.090,-0.052,0.104,-0.208,96.000
'0:16.350',0.135,-0.053,0.111,-0.214,96.000
'0:16.360',0.160,-0.052,0.117,-0.220,96.000
'0:16.370',0.195,-0.052,0.124,-0.226,96.000
'0:16.380',0.240,-0.052,0.130,-0.232,96.000
'0:16.390',0.280,-0.052,0.137,-0.238,96.000
'0:16.400',0.290,-0.052,0.143,-0.244,96.000
'0:16.410',0.320,-0.051,0.149,-0.250,96.000
'0:16.420',0.330,-0.050,0.155,-0.255,96.000
'0:16.430',0.310,-0.050,0.161,-0.261,96.000
'0:16.440',0.255,-0.049,0.167,-0.267,96.000
'0:16.450',0.185,-0.048,0.172,-0.273,96.000
'0:16.460',0.115,-0.048,0.178,-0.279,96.000
'0:16.470',0.060,-0.047,0.184,-0.285,96.000
'0:16.480',0.005,-0.047,0.190,-0.290,96.000
'0:16.490',-0.010,-0.047,0.195,-0.296,96.000
'0:16.500',-0.035,-0.046,0.201,-0.302,96.000
'0:16.510',-0.015,-0.046,0.210,-0.306,96.000
'0:16.520',-0.015,-0.045,0.219,-0.311,96.000
'0:16.530',-0.030,-0.045,0.228,-0.316,96.000
'0:16.540',-0.035,-0.044,0.238,-0.321,96.000
'0:16.550',-0.020,-0.044,0.247,-0.326,96.000
'0:16.560',-0.005,-0.044,0.255,-0.330,96.000
'0:16.570',-0.010,-0.043,0.264,-0.335,96.000
'0:16.580',0.000,-0.043,0.272,-0.339,96.000
'0:16.590',-0.025,-0.043,0.281,-0.344,96.000
'0:16.600',-0.010,-0.043,0.289,-0.348,96.000
'0:16.610',-0.035,-0.044,0.297,-0.352,96.000
'0:16.620',-0.025,-0.044,0.305,-0.356,96.000
'0:16.630',-0.020,-0.045,0.313,-0.360,96.000
'0:16.640',-0.030,-0.045,0.322,-0.364,96.000
'0:16.650',-0.025,-0.046,0.330,-0.368,96.000
'0:16.660',-0.045,-0.046,0.337,-0.371,96.000
'0:16.670',-0.050,-0.046,0.345,-0.375,96.000
'0:16.680',-0.030,-0.046,0.352,-0.378,96.000
'0:16.690',-0.025,-0.046,0.359,-0.382,96.000
'0:16.700',0.050,-0.046,0.367,-0.385,96.000
'0:16.710',0.045,-0.046,0.370,-0.387,96.000
'0:16.720',0.085,-0.046,0.372,-0.390,96.000
'0:16.730',0.080,-0.046,0.375,-0.393,96.000
'0:16.740',0.125,-0.046,0.377,-0.395,96.000
'0:16.750',0.105,-0.046,0.380,-0.398,96.000
'0:16.760',0.020,-0.046,0.379,-0.399,96.000
'0:16.770',-0.010,-0.045,0.377,-0.401,96.000
'0:16.780',-0.025,-0.045,0.376,-0.403,96.000
'0:16.790',-0.110,-0.044,0.375,-0.405,96.000
'0:16.800',-0.090,-0.043,0.373,-0.406,96.000
'0:16.810',-0.105,-0.043,0.367,-0.407,96.000
'0:16.820',-0.080,-0.043,0.361,-0.409,96.000
'0:16.830',-0.115,-0.042,0.355,-0.410,96.000
'0:16.840',-0.095,-0.042,0.349,-0.411,96.000
'0:16.850',-0.115,-0.042,0.343,-0.412,96.000
'0:16.860',-0.050,-0.043,0.335,-0.411,96.000
'0:16.870',0.015,-0.043,0.327,-0.410,96.000
'0:16.880',0.335,-0.044,0.318,-0.410,96.000
'0:16.890',0.500,-0.045,0.310,-0.409,96.000
'0:16.900',-0.365,-0.045,0.302,-0.408,96.000
'0:16.910',-0.315,-0.045,0.294,-0.403,96.000
'0:16.920',-0.150,-0.046,0.287,-0.399,96.000
'0:16.930',-0.060,-0.046,0.279,-0.394,96.000
'0:16.940',-0.075,-0.046,0.271,-0.389,96.000
'0:16.950',-0.090,-0.046,0.263,-0.385,96.000
'0:16.960',-0.090,-0.046,0.253,-0.377,96.000
'0:16.970',-0.100,-0.046,0.242,-0.369,96.000
'0:16.980',-0.075,-0.045,0.232,-0.361,96.000
'0:16.990',-0.100,-0.045,0.221,-0.353,96.000
'0:17.000',-0.055,-0.045,0.211,-0.345,96.000
'0:17.010',-0.065,-0.046,0.201,-0.335,96.000
'0:17.020',-0.050,-0.046,0.192,-0.325,96.000
'0:17.030',-0.050,-0.047,0.183,-0.315,96.000
'0:17.040',-0.025,-0.048,0.173,-0.306,96.000
'0:17.050',-0.025,-0.049,0.164,-0.296,96.000
'0:17.060',0.010,-0.050,0.155,-0.285,96.000
'0:17.070',0.025,-0.051,0.146,-0.273,96.000
'0:17.080',0.065,-0.052,0.136,-0.262,96.000
'0:17.090',0.070,-0.052,0.127,-0.251,96.000
'0:17.100',0.120,-0.053,0.118,-0.240,96.000
'0:17.110',0.135,-0.052,0.107,-0.228,96.000
'0:17.120',0.180,-0.051,0.096,-0.217,96.000
'0:17.130',0.225,-0.050,0.085,-0.205,96.000
'0:17.140',0.260,-0.049,0.074,-0.193,96.000
'0:17.150',0.280,-0.048,0.064,-0.182,96.000
'0:17.160',0.290,-0.048,0.055,-0.170,96.000
'0:17.170',0.295,-0.047,0.046,-0.159,96.000
'0:17.180',0.300,-0.047,0.037,-0.147,96.000
'0:17.190',0.245,-0.046,0.029,-0.135,96.000
'0:17.200',0.175,-0.046,0.020,-0.124,96.000
'0:17.210',0.090,-0.046,0.015,-0.112,96.000
'0:17.220',0.040,-0.045,0.009,-0.101,96.000
'0:17.230',0.000,-0.045,0.004,-0.089,96.000
'0:17.240',-0.005,-0.045,-0.001,-0.078,96.000
'0:17.250',-0.025,-0.045,-0.007,-0.067,96.000
'0:17.260',-0.035,-0.045,-0.010,-0.056,96.000
'0:17.270',-0.035,-0.045,-0.013,-0.045,96.000
'0:17.280',-0.050,-0.045,-0.017,-0.034,96.000
'0:17.290',-0.020,-0.045,-0.020,-0.023,96.000
'0:17.300',-0.040,-0.045,-0.023,-0.012,96.000
'0:17.310',-0.030,-0.046,-0.026,-0.002,96.000
'0:17.320',-0.025,-0.047,-0.029,0.009,96.000
'0:17.330',-0.015,-0.048,-0.032,0.019,96.000
'0:17.340',-0.030,-0.049,-0.035,0.029,96.000
'0:17.350',-0.035,-0.050,-0.038,0.039,96.000
'0:17.360',-0.030,-0.051,-0.041,0.049,96.000
'0:17.370',-0.035,-0.052,-0.044,0.059,96.000
'0:17.380',-0.030,-0.054,-0.048,0.069,96.000
'0:17.390',-0.045,-0.055,-0.051,0.079,96.000
'0:17.400',-0.045,-0.056,-0.054,0.089,96.000
'0:17.410',-0.055,-0.058,-0.057,0.098,96.000
'0:17.420',-0.065,-0.059,-0.060,0.107,96.000
'0:17.430',-0.060,-0.060,-0.062,0.117,96.000
'0:17.440',-0.020,-0.061,-0.065,0.126,96.000
'0:17.450',0.055,-0.063,-0.068,0.136,96.000
'0:17.460',0.060,-0.063,-0.072,0.144,96.000
'0:17.470',0.070,-0.062,-0.076,0.153,96.000
'0:17.480',0.120,-0.062,-0.081,0.162,96.000
'0:17.490',0.100,-0.062,-0.085,0.171,96.000
'0:17.500',0.075,-0.062,-0.089,0.180,96.000
'0:17.510',0.005,-0.061,-0.101,0.188,96.000
'0:17.520',0.015,-0.060,-0.113,0.196,96.000
'0:17.530',-0.075,-0.059,-0.125,0.204,96.000
'0:17.540',-0.100,-0.058,-0.137,0.213,96.000
'0:17.550',-0.125,-0.057,-0.149,0.221,96.000
'0:17.560',-0.110,-0.057,-0.164,0.228,96.000
'0:17.570',-0.095,-0.056,-0.178,0.236,96.000
'0:17.580',-0.100,-0.055,-0.193,0.244,96.000
'0:17.590',-0.120,-0.054,-0.207,0.251,96.000
'0:17.600',-0.105,-0.054,-0.221,0.259,96.000
'0:17.610',-0.080,-0.054,-0.231,0.266,96.000
'0:17.620',0.120,-0.055,-0.241,0.273,96.000
'0:17.630',0.415,-0.055,-0.250,0.280,96.000
'0:17.640',-0.105,-0.056,-0.260,0.287,96.000
'0:17.650',-0.425,-0.057,-0.270,0.294,96.000
'0:17.660',-0.275,-0.056,-0.277,0.300,96.000
'0:17.670',-0.115,-0.056,-0.283,0.307,96.000
'0:17.680',-0.080,-0.056,-0.290,0.313,96.000
'0:17.690',-0.100,-0.056,-0.297,0.319,96.000
'0:17.700',-0.105,-0.056,-0.303,0.325,96.000
'0:17.710',-0.105,-0.055,-0.308,0.331,96.000
'0:17.720',-0.100,-0.055,-0.313,0.336,96.000
'0:17.730',-0.095,-0.055,-0.318,0.341,96.000
'0:17.740',-0.090,-0.054,-0.323,0.346,96.000
'0:17.750',-0.080,-0.054,-0.328,0.352,96.000
'0:17.760',-0.065,-0.054,-0.332,0.356,96.000
'0:17.770',-0.075,-0.055,-0.336,0.360,96.000
'0:17.780',-0.050,-0.055,-0.340,0.364,96.000
'0:17.790',-0.040,-0.056,-0.344,0.369,96.000
'0:17.800',-0.015,-0.056,-0.348,0.373,96.000
'0:17.810',0.000,-0.055,-0.351,0.376,96.000
'0:17.820',0.025,-0.055,-0.355,0.380,96.000
'0:17.830',0.040,-0.054,-0.358,0.383,96.000
'0:17.840',0.080,-0.054,-0.361,0.387,96.000
'0:17.850',0.120,-0.054,-0.364,0.390,96.000
'0:17.860',0.150,-0.053,-0.367,0.393,96.000
'0:17.870',0.180,-0.053,-0.370,0.396,96.000
'0:17.880',0.220,-0.053,-0.373,0.399,96.000
'0:17.890',0.250,-0.052,-0.375,0.402,96.000
'0:17.900',0.260,-0.052,-0.378,0.405,96.000
'0:17.910',0.280,-0.052,-0.381,0.408,96.000
'0:17.920',0.295,-0.053,-0.385,0.410,96.000
'0:17.930',0.260,-0.053,-0.388,0.413,96.000
'0:17.940',0.205,-0.053,-0.392,0.415,96.000
'0:17.950',0.130,-0.053,-0.395,0.418,96.000
'0:17.960',0.060,-0.053,-0.396,0.420,96.000
'0:17.970',0.005,-0.054,-0.396,0.422,96.000
'0:17.980',-0.025,-0.054,-0.397,0.424,96.000
'0:17.990',-0.035,-0.054,-0.397,0.426,96.000
'0:18.000',-0.040,-0.054,-0.398,0.428,96.000
'0:18.010',-0.045,-0.055,-0.396,0.430,96.000
'0:18.020',-0.055,-0.055,-0.395,0.432,96.000
'0:18.030',-0.040,-0.056,-0.394,0.433,96.000
'0:18.040',-0.045,-0.057,-0.392,0.435,96.000
'0:18.050',-0.040,-0.058,-0.391,0.437,96.000
'0:18.060',-0.045,-0.059,-0.390,0.438,96.000
'0:18.070',-0.040,-0.059,-0.390,0.439,96.000
'0:18.080',-0.050,-0.060,-0.390,0.441,96.000
'0:18.090',-0.025,-0.061,-0.389,0.442,96.000
'0:18.100',-0.040,-0.062,-0.389,0.443,96.000
'0:18.110',-0.035,-0.062,-0.388,0.444,96.000
'0:18.120',-0.050,-0.061,-0.388,0.446,96.000
'0:18.130',-0.060,-0.061,-0.388,0.447,96.000
'0:18.140',-0.060,-0.060,-0.388,0.448,96.000
'0:18.150',-0.040,-0.060,-0.388,0.449,96.000
'0:18.160',-0.080,-0.060,-0.386,0.450,96.000
'0:18.170',-0.065,-0.060,-0.385,0.450,96.000
'0:18.180',-0.035,-0.060,-0.384,0.451,96.000
'0:18.190',0.040,-0.060,-0.382,0.452,96.000
'0:18.200',0.035,-0.060,-0.381,0.453,96.000
'0:18.210',0.080,-0.060,-0.377,0.452,96.000
'0:18.220',0.085,-0.060,-0.373,0.451,96.000
'0:18.230',0.110,-0.060,-0.369,0.450,96.000
'0:18.240',0.080,-0.060,-0.365,0.448,96.000
'0:18.250',0.010,-0.060,-0.361,0.447,96.000
'0:18.260',0.000,-0.060,-0.357,0.442,96.000
'0:18.270',-0.050,-0.059,-0.352,0.437,96.000
'0:18.280',-0.105,-0.059,-0.348,0.432,96.000
'0:18.290',-0.105,-0.058,-0.343,0.427,96.000
'0:18.300',-0.130,-0.057,-0.339,0.422,96.000
'0:18.310',-0.100,-0.057,-0.331,0.413,96.000
'0:18.320',-0.120,-0.057,-0.323,0.404,96.000
'0:18.330',-0.115,-0.057,-0.316,0.394,96.000
'0:18.340',-0.145,-0.056,-0.308,0.385,96.000
'0:18.350',-0.045,-0.056,-0.300,0.375,96.000
'0:18.360',0.020,-0.056,-0.283,0.363,96.000
'0:18.370',0.230,-0.057,-0.266,0.351,96.000
'0:18.380',0.305,-0.057,-0.249,0.339,96.000
'0:18.390',-0.445,-0.057,-0.232,0.326,96.000
'0:18.400',-0.350,-0.057,-0.214,0.314,96.000
'0:18.410',-0.190,-0.058,-0.194,0.300,96.000
'0:18.420',-0.090,-0.059,-0.173,0.286,96.000
'0:18.430',-0.110,-0.060,-0.153,0.272,96.000
'0:18.440',-0.120,-0.061,-0.132,0.258,96.000
'0:18.450',-0.090,-0.062,-0.112,0.245,96.000
'0:18.460',-0.120,-0.061,-0.102,0.230,96.000
'0:18.470',-0.085,-0.061,-0.092,0.215,96.000
'0:18.480',-0.090,-0.060,-0.083,0.201,96.000
'0:18.490',-0.080,-0.060,-0.073,0.186,96.000
'0:18.500',-0.085,-0.059,-0.063,0.171,96.000
'0:18.510',-0.045,-0.059,-0.059,0.157,96.000
'0:18.520',-0.040,-0.058,-0.055,0.143,96.000
'0:18.530',-0.015,-0.058,-0.051,0.128,96.000
'0:18.540',-0.045,-0.057,-0.047,0.114,96.000
'0:18.550',0.000,-0.057,-0.043,0.099,96.000
'0:18.560',0.005,-0.057,-0.039,0.086,96.000
'0:18.570',0.065,-0.057,-0.035,0.072,96.000
'0:18.580',0.085,-0.058,-0.030,0.058,96.000
'0:18.590',0.105,-0.058,-0.026,0.045,96.000
'0:18.600',0.140,-0.058,-0.022,0.031,96.000
'0:18.610',0.180,-0.057,-0.017,0.018,96.000
'0:18.620',0.220,-0.055,-0.011,0.005,96.000
'0:18.630',0.270,-0.054,-0.006,-0.007,96.000
'0:18.640',0.295,-0.052,-0.001,-0.020,96.000
'0:18.650',0.290,-0.051,0.005,-0.032,96.000
'0:18.660',0.290,-0.051,0.015,-0.044,96.000
'0:18.670',0.300,-0.051,0.026,-0.056,96.000
'0:18.680',0.250,-0.050,0.036,-0.067,96.000
'0:18.690',0.180,-0.050,0.047,-0.079,96.000
'0:18.700',0.085,-0.050,0.057,-0.090,96.000
'0:18.710',0.025,-0.051,0.070,-0.101,96.000
'0:18.720',-0.005,-0.051,0.083,-0.111,96.000
'0:18.730',-0.035,-0.052,0.096,-0.122,96.000
'0:18.740',-0.050,-0.052,0.109,-0.132,96.000
'0:18.750',-0.050,-0.053,0.122,-0.143,96.000
'0:18.760',-0.030,-0.052,0.136,-0.152,96.000
'0:18.770',-0.075,-0.051,0.150,-0.162,96.000
'0:18.780',-0.065,-0.050,0.164,-0.171,96.000
'0:18.790',-0.015,-0.049,0.178,-0.180,96.000
'0:18.800',-0.035,-0.048,0.192,-0.189,96.000
'0:18.810',-0.055,-0.048,0.204,-0.198,96.000
'0:18.820',-0.030,-0.047,0.216,-0.206,96.000
'0:18.830',-0.040,-0.046,0.228,-0.215,96.000
'0:18.840',-0.035,-0.045,0.240,-0.223,96.000
'0:18.850',-0.060,-0.045,0.252,-0.232,96.000
'0:18.860',-0.035,-0.045,0.262,-0.240,96.000
'0:18.870',-0.075,-0.045,0.273,-0.247,96.000
'0:18.880',-0.055,-0.046,0.283,-0.255,96.000
'0:18.890',-0.060,-0.046,0.294,-0.263,96.000
'0:18.900',-0.070,-0.047,0.304,-0.271,96.000
'0:18.910',-0.045,-0.046,0.315,-0.278,96.000
'0:18.920',0.005,-0.046,0.326,-0.285,96.000
'0:18.930',0.045,-0.045,0.337,-0.292,96.000
'0:18.940',0.045,-0.045,0.347,-0.300,96.000
'0:18.950',0.055,-0.044,0.358,-0.307,96.000
'0:18.960',0.110,-0.044,0.366,-0.313,96.000
'0:18.970',0.085,-0.044,0.375,-0.319,96.000
'0:18.980',0.070,-0.044,0.383,-0.326,96.000
'0:18.990',-0.035,-0.043,0.392,-0.332,96.000
'0:19.000',-0.010,-0.043,0.400,-0.338,96.000
'0:19.010',-0.100,-0.044,0.409,-0.344,96.000
'0:19.020',-0.110,-0.044,0.418,-0.350,96.000
'0:19.030',-0.125,-0.045,0.427,-0.356,96.000
'0:19.040',-0.095,-0.045,0.436,-0.361,96.000
'0:19.050',-0.130,-0.046,0.445,-0.367,96.000
'0:19.060',-0.115,-0.045,0.454,-0.372,96.000
'0:19.070',-0.135,-0.044,0.463,-0.378,96.000
'0:19.080',-0.075,-0.043,0.471,-0.383,96.000
'0:19.090',-0.035,-0.042,0.480,-0.389,96.000
'0:19.100',0.215,-0.041,0.490,-0.394,96.000
'0:19.110',0.570,-0.040,0.497,-0.399,96.000
'0:19.120',-0.325,-0.039,0.505,-0.403,96.000
'0:19.130',-0.325,-0.039,0.513,-0.408,96.000
'0:19.140',-0.185,-0.038,0.520,-0.413,96.000
'0:19.150',-0.120,-0.037,0.528,-0.417,96.000
'0:19.160',-0.115,-0.038,0.536,-0.421,96.000
'0:19.170',-0.130,-0.038,0.544,-0.426,96.000
'0:19.180',-0.095,-0.039,0.552,-0.430,96.000
'0:19.190',-0.120,-0.039,0.560,-0.434,96.000
'0:19.200',-0.085,-0.040,0.568,-0.439,96.000
'0:19.210',-0.105,-0.040,0.576,-0.442,96.000
'0:19.220',-0.085,-0.040,0.584,-0.446,96.000
'0:19.230',-0.100,-0.040,0.592,-0.450,96.000
'0:19.240',-0.070,-0.039,0.601,-0.454,96.000
'0:19.250',-0.065,-0.039,0.609,-0.458,96.000
'0:19.260',-0.040,-0.039,0.618,-0.461,96.000
'0:19.270',-0.070,-0.038,0.626,-0.465,96.000
'0:19.280',-0.025,-0.037,0.635,-0.468,96.000
'0:19.290',-0.010,-0.037,0.643,-0.471,96.000
'0:19.300',0.025,-0.036,0.652,-0.475,96.000
'0:19.310',0.050,-0.036,0.655,-0.478,96.000
'0:19.320',0.075,-0.036,0.658,-0.481,96.000
'0:19.330',0.105,-0.036,0.662,-0.484,96.000
'0:19.340',0.180,-0.036,0.665,-0.488,96.000
'0:19.350',0.185,-0.036,0.669,-0.491,96.000
'0:19.360',0.230,-0.036,0.673,-0.494,96.000
'0:19.370',0.255,-0.036,0.677,-0.497,96.000
'0:19.380',0.270,-0.036,0.682,-0.500,96.000
'0:19.390',0.290,-0.035,0.686,-0.503,96.000
'0:19.400',0.280,-0.035,0.691,-0.506,96.000
'0:19.410',0.255,-0.034,0.693,-0.508,96.000
'0:19.420',0.175,-0.034,0.696,-0.511,96.000
'0:19.430',0.095,-0.033,0.699,-0.514,96.000
'0:19.440',0.050,-0.032,0.701,-0.517,96.000
'0:19.450',0.005,-0.032,0.704,-0.519,96.000
'0:19.460',-0.015,-0.031,0.698,-0.521,96.000
'0:19.470',-0.045,-0.030,0.691,-0.523,96.000
'0:19.480',-0.045,-0.030,0.685,-0.525,96.000
'0:19.490',-0.055,-0.029,0.678,-0.527,96.000
'0:19.500',-0.045,-0.028,0.672,-0.529,96.000
'0:19.510',-0.060,-0.029,0.670,-0.530,96.000
'0:19.520',-0.030,-0.029,0.667,-0.531,96.000
'0:19.530',-0.045,-0.030,0.665,-0.532,96.000
'0:19.540',-0.035,-0.030,0.663,-0.532,96.000
'0:19.550',-0.035,-0.031,0.661,-0.533,96.000
'0:19.560',-0.050,-0.031,0.659,-0.531,96.000
'0:19.570',-0.020,-0.032,0.657,-0.529,96.000
'0:19.580',-0.055,-0.032,0.655,-0.527,96.000
'0:19.590',-0.040,-0.033,0.652,-0.526,96.000
'0:19.600',-0.040,-0.033,0.650,-0.524,96.000
'0:19.610',-0.075,-0.033,0.643,-0.517,96.000
'0:19.620',-0.050,-0.034,0.636,-0.511,96.000
'0:19.630',-0.065,-0.034,0.629,-0.505,96.000
'0:19.640',-0.070,-0.034,0.622,-0.499,96.000
'0:19.650',-0.035,-0.034,0.615,-0.492,96.000
'0:19.660',0.020,-0.035,0.607,-0.483,96.000
'0:19.670',0.035,-0.036,0.600,-0.474,96.000
'0:19.680',0.080,-0.037,0.592,-0.465,96.000
'0:19.690',0.075,-0.038,0.584,-0.455,96.000
'0:19.700',0.120,-0.039,0.576,-0.446,96.000
'0:19.710',0.085,-0.039,0.566,-0.435,96.000
'0:19.720',0.015,-0.038,0.555,-0.424,96.000
'0:19.730',-0.025,-0.038,0.544,-0.413,96.000
'0:19.740',-0.045,-0.037,0.533,-0.401,96.000
'0:19.750',-0.105,-0.037,0.522,-0.390,96.000
'0:19.760',-0.105,-0.037,0.511,-0.378,96.000
'0:19.770',-0.115,-0.037,0.500,-0.365,96.000
'0:19.780',-0.105,-0.037,0.488,-0.353,96.000
'0:19.790',-0.130,-0.037,0.477,-0.340,96.000
'0:19.800',-0.115,-0.037,0.466,-0.328,96.000
'0:19.810',-0.120,-0.038,0.455,-0.315,96.000
'0:19.820',-0.070,-0.039,0.445,-0.302,96.000
'0:19.830',0.050,-0.040,0.434,-0.290,96.000
'0:19.840',0.355,-0.040,0.424,-0.277,96.000
'0:19.850',0.365,-0.041,0.413,-0.264,96.000
'0:19.860',-0.450,-0.041,0.402,-0.251,96.000
'0:19.870',-0.330,-0.041,0.391,-0.238,96.000
'0:19.880',-0.140,-0.042,0.380,-0.225,96.000
'0:19.890',-0.080,-0.042,0.370,-0.212,96.000
'0:19.900',-0.085,-0.042,0.359,-0.199,96.000
'0:19.910',-0.120,-0.042,0.348,-0.186,96.000
'0:19.920',-0.110,-0.043,0.337,-0.173,96.000
'0:19.930',-0.120,-0.043,0.326,-0.161,96.000
'0:19.940',-0.095,-0.043,0.315,-0.148,96.000
'0:19.950',-0.110,-0.044,0.304,-0.135,96.000
'0:19.960',-0.085,-0.044,0.292,-0.122,96.000
'0:19.970',-0.080,-0.045,0.281,-0.110,96.000
'0:19.980',-0.065,-0.045,0.269,-0.097,96.000
'0:19.990',-0.070,-0.045,0.258,-0.085,96.000
'0:20.000',-0.035,-0.046,0.246,-0.072,96.000
'0:20.010',-0.035,-0.046,0.233,-0.060,96.000
'0:20.020',-0.005,-0.047,0.219,-0.048,96.000
'0:20.030',0.010,-0.047,0.206,-0.036,96.000
'0:20.040',0.050,-0.048,0.192,-0.024,96.000
'0:20.050',0.060,-0.048,0.179,-0.012,96.000
'0:20.060',0.095,-0.049,0.165,-0.001,96.000
'0:20.070',0.125,-0.049,0.151,0.011,96.000
'0:20.080',0.175,-0.050,0.138,0.022,96.000
'0:20.090',0.200,-0.050,0.124,0.033,96.000
'0:20.100',0.245,-0.050,0.110,0.045,96.000
'0:20.110',0.260,-0.049,0.097,0.055,96.000
