'Elapsed time','ECG','Resp C','Resp A','Resp N','SpO2'
'0:19.240',-0.100,-0.153,-0.100,-0.251,90.000
'0:19.250',-0.110,-0.150,-0.097,-0.264,90.000
'0:19.260',-0.110,-0.145,-0.094,-0.275,90.000
'0:19.270',-0.085,-0.141,-0.091,-0.285,90.000
'0:19.280',-0.150,-0.137,-0.088,-0.296,90.000
'0:19.290',-0.120,-0.133,-0.085,-0.307,90.000
'0:19.300',-0.080,-0.129,-0.082,-0.318,90.000
'0:19.310',-0.090,-0.124,-0.078,-0.327,90.000
'0:19.320',-0.160,-0.118,-0.074,-0.337,90.000
'0:19.330',-0.070,-0.113,-0.070,-0.346,90.000
'0:19.340',-0.100,-0.108,-0.066,-0.355,90.000
'0:19.350',-0.035,-0.103,-0.062,-0.365,90.000
'0:19.360',-0.055,-0.098,-0.059,-0.373,90.000
'0:19.370',-0.115,-0.094,-0.056,-0.381,90.000
'0:19.380',-0.085,-0.089,-0.052,-0.389,90.000
'0:19.390',-0.050,-0.085,-0.049,-0.397,90.000
'0:19.400',-0.095,-0.081,-0.046,-0.405,90.000
'0:19.410',-0.080,-0.077,-0.043,-0.412,90.000
'0:19.420',-0.130,-0.073,-0.040,-0.418,90.000
'0:19.430',-0.080,-0.069,-0.038,-0.425,90.000
'0:19.440',-0.040,-0.065,-0.035,-0.432,90.000
'0:19.450',-0.010,-0.061,-0.032,-0.439,90.000
'0:19.460',-0.125,-0.057,-0.028,-0.445,90.000
'0:19.470',-0.095,-0.052,-0.025,-0.451,90.000
'0:19.480',0.055,-0.047,-0.021,-0.457,90.000
'0:19.490',0.100,-0.042,-0.018,-0.463,90.000
'0:19.500',0.075,-0.037,-0.014,-0.469,90.000
'0:19.510',0.240,-0.033,-0.011,-0.473,90.000
'0:19.520',0.225,-0.028,-0.007,-0.478,90.000
'0:19.530',0.135,-0.024,-0.004,-0.483,90.000
'0:19.540',0.105,-0.020,-0.001,-0.488,90.000
'0:19.550',0.000,-0.015,0.002,-0.493,90.000
'0:19.560',-0.090,-0.011,0.005,-0.497,90.000
'0:19.570',-0.130,-0.007,0.008,-0.502,90.000
'0:19.580',-0.070,-0.003,0.011,-0.506,90.000
'0:19.590',-0.080,0.002,0.014,-0.510,90.000
'0:19.600',-0.150,0.006,0.018,-0.514,90.000
'0:19.610',-0.160,0.010,0.021,-0.518,90.000
'0:19.620',-0.525,0.014,0.025,-0.522,90.000
'0:19.630',-0.810,0.019,0.028,-0.526,90.000
'0:19.640',-0.635,0.023,0.032,-0.529,90.000
'0:19.650',0.190,0.027,0.035,-0.533,90.000
'0:19.660',2.630,0.032,0.039,-0.536,90.000
'0:19.670',2.300,0.037,0.042,-0.539,90.000
'0:19.680',1.455,0.042,0.046,-0.543,90.000
'0:19.690',0.770,0.047,0.049,-0.546,90.000
'0:19.700',-0.095,0.052,0.053,-0.549,90.000
'0:19.710',-0.100,0.056,0.056,-0.552,90.000
'0:19.720',-0.130,0.061,0.060,-0.554,90.000
'0:19.730',-0.135,0.066,0.063,-0.557,90.000
'0:19.740',-0.280,0.070,0.066,-0.560,90.000
'0:19.750',-0.395,0.075,0.069,-0.563,90.000
'0:19.760',-0.215,0.079,0.073,-0.565,90.000
'0:19.770',-0.190,0.082,0.076,-0.567,90.000
'0:19.780',-0.250,0.086,0.079,-0.569,90.000
'0:19.790',-0.235,0.090,0.082,-0.572,90.000
'0:19.800',-0.210,0.093,0.085,-0.574,90.000
'0:19.810',-0.145,0.097,0.089,-0.576,90.000
'0:19.820',-0.155,0.101,0.092,-0.578,90.000
'0:19.830',-0.150,0.104,0.095,-0.580,90.000
'0:19.840',-0.160,0.108,0.099,-0.582,90.000
'0:19.850',-0.170,0.112,0.102,-0.584,90.000
'0:19.860',-0.245,0.114,0.104,-0.586,90.000
'0:19.870',-0.160,0.116,0.107,-0.587,90.000
'0:19.880',-0.220,0.119,0.109,-0.589,90.000
'0:19.890',-0.215,0.121,0.111,-0.591,90.000
'0:19.900',-0.220,0.123,0.113,-0.592,90.000
'0:19.910',-0.205,0.128,0.117,-0.594,90.000
'0:19.920',-0.235,0.132,0.120,-0.595,90.000
'0:19.930',-0.090,0.137,0.123,-0.597,90.000
'0:19.940',-0.095,0.141,0.126,-0.598,90.000
'0:19.950',0.000,0.145,0.130,-0.600,90.000
'0:19.960',0.080,0.151,0.134,-0.601,90.000
'0:19.970',0.055,0.157,0.138,-0.602,90.000
'0:19.980',0.035,0.163,0.143,-0.603,90.000
'0:19.990',0.075,0.169,0.147,-0.604,90.000
'0:20.000',0.095,0.175,0.152,-0.605,90.000
'0:20.010',0.055,0.178,0.154,-0.606,90.000
'0:20.020',0.045,0.181,0.156,-0.607,90.000
'0:20.030',0.045,0.184,0.158,-0.608,90.000
'0:20.040',0.035,0.187,0.160,-0.609,90.000
'0:20.050',-0.040,0.190,0.162,-0.610,90.000
'0:20.060',-0.035,0.194,0.164,-0.611,90.000
'0:20.070',0.035,0.198,0.167,-0.612,90.000
'0:20.080',-0.100,0.202,0.170,-0.612,90.000
'0:20.090',-0.030,0.206,0.172,-0.613,90.000
'0:20.100',-0.050,0.210,0.175,-0.614,90.000
'0:20.110',-0.050,0.214,0.176,-0.614,90.000
'0:20.120',-0.050,0.219,0.176,-0.615,90.000
'0:20.130',-0.065,0.223,0.177,-0.616,90.000
'0:20.140',-0.055,0.228,0.178,-0.616,90.000
'0:20.150',0.030,0.233,0.179,-0.617,90.000
'0:20.160',-0.095,0.235,0.179,-0.617,90.000
'0:20.170',-0.070,0.238,0.178,-0.618,90.000
'0:20.180',-0.095,0.240,0.178,-0.618,90.000
'0:20.190',-0.105,0.243,0.178,-0.619,90.000
'0:20.200',-0.105,0.246,0.178,-0.619,90.000
'0:20.210',-0.080,0.249,0.177,-0.620,90.000
'0:20.220',-0.065,0.252,0.177,-0.620,90.000
'0:20.230',-0.080,0.255,0.177,-0.620,90.000
'0:20.240',-0.040,0.258,0.176,-0.621,90.000
'0:20.250',-0.115,0.261,0.176,-0.621,90.000
'0:20.260',-0.115,0.264,0.174,-0.621,90.000
'0:20.270',-0.080,0.266,0.173,-0.621,90.000
'0:20.280',-0.060,0.269,0.171,-0.621,90.000
'0:20.290',-0.135,0.271,0.170,-0.621,90.000
'0:20.300',-0.030,0.274,0.168,-0.621,90.000
'0:20.310',-0.135,0.275,0.167,-0.621,90.000
'0:20.320',-0.035,0.276,0.166,-0.620,90.000
'0:20.330',-0.030,0.277,0.165,-0.620,90.000
'0:20.340',-0.050,0.278,0.163,-0.620,90.000
'0:20.350',-0.040,0.280,0.162,-0.619,90.000
'0:20.360',0.130,0.280,0.158,-0.619,90.000
'0:20.370',0.170,0.280,0.155,-0.619,90.000
'0:20.380',0.195,0.281,0.151,-0.618,90.000
'0:20.390',0.180,0.281,0.148,-0.618,90.000
'0:20.400',0.195,0.281,0.144,-0.618,90.000
'0:20.410',0.170,0.279,0.147,-0.616,90.000
'0:20.420',-0.065,0.276,0.150,-0.614,90.000
'0:20.430',-0.135,0.273,0.153,-0.612,90.000
'0:20.440',-0.010,0.270,0.156,-0.610,90.000
'0:20.450',-0.060,0.267,0.159,-0.608,90.000
'0:20.460',-0.120,0.264,0.162,-0.602,90.000
'0:20.470',-0.190,0.262,0.165,-0.597,90.000
'0:20.480',-0.135,0.259,0.168,-0.591,90.000
'0:20.490',-0.505,0.257,0.171,-0.585,90.000
'0:20.500',-0.750,0.254,0.174,-0.579,90.000
'0:20.510',-0.645,0.253,0.172,-0.569,90.000
'0:20.520',0.175,0.252,0.169,-0.559,90.000
'0:20.530',2.655,0.251,0.166,-0.548,90.000
'0:20.540',2.255,0.250,0.164,-0.538,90.000
'0:20.550',1.310,0.249,0.161,-0.528,90.000
'0:20.560',0.905,0.247,0.161,-0.515,90.000
'0:20.570',-0.025,0.245,0.160,-0.503,90.000
'0:20.580',-0.115,0.242,0.160,-0.490,90.000
'0:20.590',-0.125,0.240,0.159,-0.477,90.000
'0:20.600',-0.120,0.238,0.159,-0.464,90.000
'0:20.610',-0.095,0.235,0.159,-0.450,90.000
'0:20.620',-0.235,0.231,0.160,-0.436,90.000
'0:20.630',-0.240,0.228,0.160,-0.422,90.000
'0:20.640',-0.085,0.225,0.161,-0.408,90.000
'0:20.650',-0.240,0.222,0.161,-0.394,90.000
'0:20.660',-0.220,0.219,0.162,-0.380,90.000
'0:20.670',-0.195,0.215,0.162,-0.366,90.000
'0:20.680',-0.190,0.212,0.163,-0.352,90.000
'0:20.690',-0.280,0.209,0.164,-0.338,90.000
'0:20.700',-0.205,0.205,0.164,-0.324,90.000
'0:20.710',-0.190,0.202,0.162,-0.310,90.000
'0:20.720',-0.160,0.199,0.161,-0.296,90.000
'0:20.730',-0.310,0.196,0.159,-0.282,90.000
'0:20.740',-0.270,0.193,0.157,-0.268,90.000
'0:20.750',-0.200,0.190,0.155,-0.255,90.000
'0:20.760',-0.250,0.187,0.152,-0.242,90.000
'0:20.770',-0.260,0.185,0.149,-0.229,90.000
'0:20.780',-0.175,0.182,0.146,-0.216,90.000
'0:20.790',-0.185,0.179,0.143,-0.203,90.000
'0:20.800',-0.110,0.176,0.140,-0.191,90.000
'0:20.810',-0.145,0.173,0.138,-0.178,90.000
'0:20.820',-0.065,0.169,0.137,-0.166,90.000
'0:20.830',0.000,0.166,0.135,-0.154,90.000
'0:20.840',0.050,0.162,0.134,-0.142,90.000
'0:20.850',0.035,0.159,0.132,-0.129,90.000
'0:20.860',0.045,0.156,0.131,-0.117,90.000
'0:20.870',0.000,0.153,0.129,-0.105,90.000
'0:20.880',-0.020,0.150,0.128,-0.093,90.000
'0:20.890',-0.030,0.147,0.126,-0.081,90.000
'0:20.900',0.015,0.145,0.125,-0.069,90.000
'0:20.910',-0.070,0.142,0.123,-0.058,90.000
'0:20.920',0.030,0.140,0.120,-0.047,90.000
'0:20.930',-0.020,0.137,0.118,-0.036,90.000
'0:20.940',-0.035,0.135,0.116,-0.025,90.000
'0:20.950',-0.020,0.132,0.113,-0.014,90.000
'0:20.960',-0.020,0.129,0.111,-0.003,90.000
'0:20.970',-0.060,0.125,0.108,0.008,90.000
'0:20.980',-0.140,0.122,0.105,0.019,90.000
'0:20.990',-0.125,0.119,0.103,0.029,90.000
'0:21.000',-0.090,0.115,0.100,0.040,90.000
'0:21.010',-0.165,0.112,0.097,0.050,90.000
'0:21.020',-0.075,0.108,0.094,0.060,90.000
'0:21.030',-0.120,0.105,0.092,0.070,90.000
'0:21.040',-0.035,0.101,0.089,0.081,90.000
'0:21.050',-0.080,0.098,0.086,0.091,90.000
'0:21.060',-0.230,0.093,0.083,0.100,90.000
'0:21.070',-0.120,0.089,0.080,0.109,90.000
'0:21.080',-0.170,0.085,0.076,0.118,90.000
'0:21.090',-0.125,0.081,0.073,0.127,90.000
'0:21.100',-0.075,0.076,0.070,0.136,90.000
'0:21.110',-0.035,0.074,0.068,0.145,90.000
'0:21.120',0.040,0.071,0.066,0.154,90.000
'0:21.130',0.060,0.068,0.063,0.163,90.000
'0:21.140',0.025,0.066,0.061,0.171,90.000
'0:21.150',0.055,0.063,0.059,0.180,90.000
'0:21.160',0.040,0.060,0.056,0.188,90.000
'0:21.170',0.065,0.056,0.053,0.196,90.000
'0:21.180',0.070,0.053,0.051,0.204,90.000
'0:21.190',0.075,0.049,0.048,0.213,90.000
'0:21.200',-0.005,0.046,0.045,0.221,90.000
'0:21.210',0.070,0.042,0.042,0.228,90.000
'0:21.220',0.130,0.038,0.039,0.236,90.000
'0:21.230',0.325,0.034,0.036,0.244,90.000
'0:21.240',0.320,0.029,0.033,0.251,90.000
'0:21.250',0.270,0.025,0.030,0.259,90.000
'0:21.260',0.175,0.023,0.028,0.266,90.000
'0:21.270',0.225,0.021,0.026,0.273,90.000
'0:21.280',0.010,0.019,0.024,0.280,90.000
'0:21.290',-0.140,0.017,0.023,0.287,90.000
'0:21.300',-0.185,0.015,0.021,0.294,90.000
'0:21.310',-0.060,0.012,0.018,0.300,90.000
'0:21.320',-0.140,0.008,0.016,0.306,90.000
'0:21.330',-0.095,0.005,0.013,0.312,90.000
'0:21.340',-0.160,0.002,0.010,0.318,90.000
'0:21.350',-0.360,-0.002,0.008,0.324,90.000
'0:21.360',-0.720,-0.004,0.006,0.330,90.000
'0:21.370',-0.820,-0.007,0.004,0.336,90.000
'0:21.380',-0.115,-0.009,0.001,0.341,90.000
'0:21.390',1.990,-0.012,-0.001,0.347,90.000
'0:21.400',2.620,-0.014,-0.003,0.352,90.000
'0:21.410',1.525,-0.015,-0.004,0.357,90.000
'0:21.420',1.090,-0.017,-0.005,0.362,90.000
'0:21.430',0.220,-0.018,-0.007,0.367,90.000
'0:21.440',-0.130,-0.020,-0.008,0.372,90.000
'0:21.450',-0.115,-0.021,-0.009,0.378,90.000
'0:21.460',-0.140,-0.024,-0.011,0.382,90.000
'0:21.470',-0.125,-0.027,-0.013,0.387,90.000
'0:21.480',-0.145,-0.030,-0.015,0.392,90.000
'0:21.490',-0.115,-0.033,-0.017,0.397,90.000
'0:21.500',-0.155,-0.035,-0.019,0.401,90.000
'0:21.510',-0.175,-0.039,-0.022,0.406,90.000
'0:21.520',-0.120,-0.043,-0.024,0.410,90.000
'0:21.530',-0.120,-0.046,-0.027,0.415,90.000
'0:21.540',-0.205,-0.050,-0.029,0.419,90.000
'0:21.550',-0.150,-0.053,-0.032,0.424,90.000
'0:21.560',-0.160,-0.056,-0.035,0.428,90.000
'0:21.570',-0.215,-0.060,-0.037,0.432,90.000
'0:21.580',-0.215,-0.063,-0.040,0.436,90.000
'0:21.590',-0.200,-0.067,-0.042,0.440,90.000
'0:21.600',-0.195,-0.070,-0.045,0.444,90.000
'0:21.610',-0.255,-0.072,-0.046,0.447,90.000
'0:21.620',-0.245,-0.074,-0.048,0.451,90.000
'0:21.630',-0.170,-0.077,-0.050,0.454,90.000
'0:21.640',-0.195,-0.079,-0.052,0.458,90.000
'0:21.650',-0.215,-0.082,-0.053,0.461,90.000
'0:21.660',-0.110,-0.084,-0.055,0.464,90.000
'0:21.670',-0.105,-0.086,-0.057,0.467,90.000
'0:21.680',-0.010,-0.088,-0.059,0.470,90.000
'0:21.690',0.015,-0.090,-0.060,0.473,90.000
'0:21.700',0.085,-0.092,-0.062,0.476,90.000
'0:21.710',0.075,-0.094,-0.064,0.479,90.000
'0:21.720',0.095,-0.096,-0.066,0.481,90.000
'0:21.730',0.085,-0.098,-0.068,0.484,90.000
'0:21.740',0.040,-0.099,-0.069,0.486,90.000
'0:21.750',-0.010,-0.101,-0.071,0.489,90.000
'0:21.760',0.040,-0.102,-0.072,0.492,90.000
'0:21.770',0.010,-0.104,-0.074,0.494,90.000
'0:21.780',-0.015,-0.105,-0.075,0.497,90.000
'0:21.790',-0.035,-0.106,-0.077,0.499,90.000
'0:21.800',-0.025,-0.108,-0.078,0.502,90.000
'0:21.810',-0.070,-0.110,-0.079,0.504,90.000
'0:21.820',-0.020,-0.112,-0.081,0.506,90.000
'0:21.830',-0.065,-0.114,-0.082,0.508,90.000
'0:21.840',-0.080,-0.116,-0.084,0.510,90.000
'0:21.850',-0.090,-0.119,-0.085,0.513,90.000
'0:21.860',-0.140,-0.122,-0.087,0.515,90.000
'0:21.870',-0.145,-0.125,-0.089,0.517,90.000
'0:21.880',-0.160,-0.128,-0.091,0.519,90.000
'0:21.890',-0.090,-0.131,-0.094,0.522,90.000
'0:21.900',-0.130,-0.135,-0.096,0.524,90.000
'0:21.910',-0.090,-0.136,-0.098,0.526,90.000
'0:21.920',-0.105,-0.138,-0.100,0.528,90.000
'0:21.930',-0.090,-0.140,-0.102,0.530,90.000
'0:21.940',-0.170,-0.142,-0.104,0.532,90.000
'0:21.950',-0.145,-0.144,-0.107,0.534,90.000
'0:21.960',-0.135,-0.146,-0.109,0.536,90.000
'0:21.970',-0.090,-0.149,-0.111,0.538,90.000
'0:21.980',-0.095,-0.151,-0.113,0.539,90.000
'0:21.990',-0.050,-0.154,-0.115,0.541,90.000
'0:22.000',-0.070,-0.156,-0.117,0.543,90.000
'0:22.010',-0.055,-0.159,-0.119,0.544,90.000
'0:22.020',-0.065,-0.162,-0.121,0.546,90.000
'0:22.030',-0.095,-0.165,-0.123,0.547,90.000
'0:22.040',-0.060,-0.168,-0.125,0.549,90.000
'0:22.050',-0.120,-0.171,-0.127,0.550,90.000
'0:22.060',-0.120,-0.172,-0.127,0.552,90.000
'0:22.070',-0.030,-0.173,-0.128,0.553,90.000
'0:22.080',0.040,-0.174,-0.129,0.554,90.000
'0:22.090',0.110,-0.175,-0.130,0.556,90.000
'0:22.100',0.125,-0.176,-0.131,0.557,90.000
'0:22.110',0.220,-0.177,-0.132,0.558,90.000
'0:22.120',0.200,-0.179,-0.133,0.559,90.000
'0:22.130',0.085,-0.180,-0.135,0.560,90.000
'0:22.140',0.020,-0.182,-0.136,0.562,90.000
'0:22.150',0.000,-0.183,-0.137,0.563,90.000
'0:22.160',-0.125,-0.185,-0.139,0.564,90.000
'0:22.170',-0.115,-0.188,-0.141,0.565,90.000
'0:22.180',-0.110,-0.191,-0.143,0.566,90.000
'0:22.190',-0.125,-0.193,-0.145,0.567,90.000
'0:22.200',-0.125,-0.196,-0.147,0.568,90.000
'0:22.210',-0.130,-0.198,-0.148,0.569,90.000
'0:22.220',-0.605,-0.200,-0.149,0.569,90.000
'0:22.230',-0.850,-0.202,-0.151,0.570,90.000
'0:22.240',-0.460,-0.204,-0.152,0.570,90.000
'0:22.250',0.510,-0.206,-0.153,0.571,90.000
'0:22.260',2.595,-0.206,-0.154,0.572,90.000
'0:22.270',2.010,-0.207,-0.154,0.572,90.000
'0:22.280',1.265,-0.207,-0.155,0.573,90.000
'0:22.290',0.660,-0.207,-0.155,0.573,90.000
'0:22.300',-0.090,-0.207,-0.156,0.574,90.000
'0:22.310',-0.155,-0.209,-0.157,0.574,90.000
'0:22.320',-0.205,-0.211,-0.159,0.575,90.000
'0:22.330',-0.165,-0.212,-0.161,0.576,90.000
'0:22.340',-0.205,-0.214,-0.163,0.576,90.000
'0:22.350',-0.170,-0.216,-0.164,0.577,90.000
'0:22.360',-0.205,-0.218,-0.166,0.577,90.000
'0:22.370',-0.195,-0.221,-0.168,0.577,90.000
'0:22.380',-0.220,-0.224,-0.169,0.577,90.000
'0:22.390',-0.185,-0.226,-0.171,0.578,90.000
'0:22.400',-0.180,-0.229,-0.173,0.578,90.000
'0:22.410',-0.180,-0.230,-0.174,0.578,90.000
'0:22.420',-0.180,-0.232,-0.174,0.578,90.000
'0:22.430',-0.155,-0.234,-0.175,0.578,90.000
'0:22.440',-0.215,-0.235,-0.176,0.578,90.000
'0:22.450',-0.115,-0.237,-0.177,0.578,90.000
'0:22.460',-0.225,-0.239,-0.178,0.578,90.000
'0:22.470',-0.145,-0.241,-0.180,0.578,90.000
'0:22.480',-0.255,-0.243,-0.181,0.578,90.000
'0:22.490',-0.160,-0.246,-0.183,0.578,90.000
'0:22.500',-0.235,-0.248,-0.184,0.578,90.000
'0:22.510',-0.155,-0.249,-0.185,0.578,90.000
'0:22.520',-0.180,-0.251,-0.187,0.578,90.000
'0:22.530',-0.040,-0.253,-0.188,0.578,90.000
'0:22.540',-0.105,-0.255,-0.189,0.578,90.000
'0:22.550',0.025,-0.256,-0.190,0.578,90.000
'0:22.560',0.065,-0.258,-0.191,0.578,90.000
'0:22.570',0.150,-0.259,-0.193,0.577,90.000
'0:22.580',0.130,-0.261,-0.194,0.577,90.000
'0:22.590',0.155,-0.262,-0.195,0.577,90.000
'0:22.600',0.135,-0.263,-0.196,0.577,90.000
'0:22.610',0.240,-0.264,-0.196,0.576,90.000
'0:22.620',0.135,-0.265,-0.197,0.576,90.000
'0:22.630',0.060,-0.266,-0.198,0.576,90.000
'0:22.640',0.100,-0.268,-0.198,0.575,90.000
'0:22.650',-0.050,-0.269,-0.199,0.575,90.000
'0:22.660',-0.025,-0.270,-0.199,0.575,90.000
'0:22.670',-0.075,-0.271,-0.200,0.575,90.000
'0:22.680',-0.035,-0.273,-0.201,0.574,90.000
'0:22.690',-0.080,-0.274,-0.201,0.574,90.000
'0:22.700',-0.010,-0.276,-0.202,0.574,90.000
'0:22.710',-0.155,-0.278,-0.203,0.574,90.000
'0:22.720',-0.085,-0.280,-0.204,0.573,90.000
'0:22.730',-0.110,-0.283,-0.205,0.573,90.000
'0:22.740',-0.070,-0.285,-0.206,0.573,90.000
'0:22.750',-0.110,-0.287,-0.208,0.573,90.000
'0:22.760',-0.095,-0.290,-0.209,0.572,90.000
'0:22.770',-0.165,-0.292,-0.210,0.572,90.000
'0:22.780',-0.145,-0.295,-0.210,0.571,90.000
'0:22.790',-0.100,-0.297,-0.211,0.571,90.000
'0:22.800',-0.075,-0.299,-0.212,0.571,90.000
'0:22.810',-0.195,-0.301,-0.213,0.570,90.000
'0:22.820',-0.115,-0.302,-0.213,0.569,90.000
'0:22.830',-0.100,-0.303,-0.213,0.569,90.000
'0:22.840',-0.035,-0.304,-0.213,0.568,90.000
'0:22.850',-0.140,-0.305,-0.214,0.567,90.000
'0:22.860',-0.100,-0.306,-0.214,0.566,90.000
'0:22.870',-0.130,-0.307,-0.214,0.566,90.000
'0:22.880',-0.005,-0.307,-0.215,0.565,90.000
'0:22.890',-0.130,-0.308,-0.215,0.564,90.000
'0:22.900',-0.110,-0.309,-0.215,0.564,90.000
'0:22.910',-0.105,-0.310,-0.216,0.563,90.000
'0:22.920',0.025,-0.311,-0.217,0.562,90.000
'0:22.930',-0.045,-0.312,-0.218,0.561,90.000
'0:22.940',-0.045,-0.313,-0.219,0.559,90.000
'0:22.950',0.020,-0.314,-0.219,0.558,90.000
'0:22.960',0.125,-0.313,-0.219,0.557,90.000
'0:22.970',0.340,-0.312,-0.218,0.555,90.000
'0:22.980',0.195,-0.311,-0.218,0.553,90.000
'0:22.990',0.105,-0.310,-0.218,0.552,90.000
'0:23.000',0.115,-0.309,-0.217,0.550,90.000
'0:23.010',0.050,-0.308,-0.217,0.547,90.000
'0:23.020',-0.015,-0.306,-0.216,0.543,90.000
'0:23.030',-0.080,-0.305,-0.216,0.540,90.000
'0:23.040',-0.085,-0.304,-0.215,0.537,90.000
'0:23.050',-0.070,-0.302,-0.214,0.533,90.000
'0:23.060',-0.070,-0.301,-0.213,0.526,90.000
'0:23.070',-0.085,-0.299,-0.212,0.518,90.000
'0:23.080',-0.410,-0.298,-0.211,0.511,90.000
'0:23.090',-0.705,-0.297,-0.210,0.503,90.000
'0:23.100',-0.855,-0.295,-0.209,0.496,90.000
'0:23.110',-0.115,-0.293,-0.207,0.484,90.000
'0:23.120',1.805,-0.290,-0.206,0.472,90.000
'0:23.130',2.630,-0.288,-0.204,0.460,90.000
'0:23.140',1.445,-0.286,-0.202,0.449,90.000
'0:23.150',1.075,-0.283,-0.200,0.437,90.000
'0:23.160',0.175,-0.281,-0.199,0.422,90.000
'0:23.170',-0.100,-0.278,-0.198,0.406,90.000
'0:23.180',-0.075,-0.276,-0.196,0.392,90.000
'0:23.190',-0.165,-0.273,-0.195,0.376,90.000
'0:23.200',-0.175,-0.270,-0.194,0.361,90.000
'0:23.210',-0.200,-0.268,-0.192,0.344,90.000
'0:23.220',-0.185,-0.266,-0.191,0.327,90.000
'0:23.230',-0.180,-0.264,-0.189,0.310,90.000
'0:23.240',-0.135,-0.262,-0.187,0.293,90.000
'0:23.250',-0.190,-0.260,-0.185,0.276,90.000
'0:23.260',-0.105,-0.259,-0.183,0.258,90.000
'0:23.270',-0.160,-0.259,-0.180,0.240,90.000
'0:23.280',-0.105,-0.258,-0.178,0.222,90.000
'0:23.290',-0.145,-0.258,-0.176,0.204,90.000
'0:23.300',-0.140,-0.258,-0.173,0.186,90.000
'0:23.310',-0.200,-0.255,-0.172,0.168,90.000
'0:23.320',-0.185,-0.252,-0.171,0.150,90.000
'0:23.330',-0.165,-0.250,-0.169,0.132,90.000
'0:23.340',-0.130,-0.247,-0.168,0.114,90.000
'0:23.350',-0.195,-0.244,-0.167,0.096,90.000
'0:23.360',-0.150,-0.240,-0.165,0.078,90.000
'0:23.370',-0.145,-0.236,-0.163,0.060,90.000
'0:23.380',-0.090,-0.232,-0.161,0.043,90.000
'0:23.390',-0.040,-0.228,-0.159,0.025,90.000
'0:23.400',0.130,-0.224,-0.158,0.008,90.000
'0:23.410',0.190,-0.220,-0.155,-0.008,90.000
'0:23.420',0.210,-0.217,-0.152,-0.025,90.000
'0:23.430',0.175,-0.214,-0.149,-0.041,90.000
'0:23.440',0.195,-0.210,-0.146,-0.057,90.000
'0:23.450',0.180,-0.207,-0.143,-0.073,90.000
'0:23.460',0.125,-0.204,-0.141,-0.088,90.000
'0:23.470',0.085,-0.201,-0.139,-0.103,90.000
'0:23.480',0.045,-0.197,-0.136,-0.117,90.000
'0:23.490',0.035,-0.194,-0.134,-0.132,90.000
'0:23.500',-0.020,-0.191,-0.132,-0.147,90.000
'0:23.510',0.080,-0.188,-0.130,-0.160,90.000
'0:23.520',0.005,-0.185,-0.128,-0.173,90.000
'0:23.530',-0.030,-0.182,-0.126,-0.186,90.000
'0:23.540',-0.010,-0.179,-0.124,-0.199,90.000
'0:23.550',0.050,-0.176,-0.122,-0.212,90.000
'0:23.560',-0.025,-0.172,-0.119,-0.224,90.000
'0:23.570',-0.015,-0.168,-0.116,-0.235,90.000
'0:23.580',-0.030,-0.164,-0.114,-0.247,90.000
'0:23.590',0.025,-0.161,-0.111,-0.258,90.000
'0:23.600',-0.085,-0.157,-0.108,-0.270,90.000
'0:23.610',-0.055,-0.153,-0.105,-0.280,90.000
'0:23.620',-0.065,-0.149,-0.103,-0.289,90.000
'0:23.630',-0.040,-0.145,-0.100,-0.299,90.000
'0:23.640',-0.070,-0.141,-0.098,-0.309,90.000
'0:23.650',-0.070,-0.137,-0.095,-0.319,90.000
'0:23.660',-0.025,-0.134,-0.092,-0.328,90.000
'0:23.670',-0.080,-0.130,-0.089,-0.336,90.000
'0:23.680',-0.060,-0.126,-0.086,-0.344,90.000
'0:23.690',-0.285,-0.123,-0.083,-0.353,90.000
'0:23.700',-0.380,-0.119,-0.080,-0.361,90.000
'0:23.710',-0.370,-0.116,-0.077,-0.368,90.000
'0:23.720',0.115,-0.113,-0.075,-0.376,90.000
'0:23.730',0.195,-0.110,-0.073,-0.383,90.000
'0:23.740',0.270,-0.107,-0.070,-0.390,90.000
'0:23.750',-0.020,-0.104,-0.068,-0.397,90.000
'0:23.760',-0.640,-0.100,-0.065,-0.404,90.000
'0:23.770',-0.855,-0.097,-0.063,-0.410,90.000
'0:23.780',-1.160,-0.093,-0.060,-0.417,90.000
'0:23.790',-1.265,-0.089,-0.057,-0.423,90.000
'0:23.800',-0.720,-0.086,-0.054,-0.430,90.000
'0:23.810',-0.310,-0.082,-0.051,-0.435,90.000
'0:23.820',-0.050,-0.078,-0.048,-0.440,90.000
'0:23.830',0.010,-0.074,-0.045,-0.446,90.000
'0:23.840',0.040,-0.071,-0.042,-0.451,90.000
'0:23.850',0.110,-0.067,-0.040,-0.456,90.000
'0:23.860',-0.025,-0.064,-0.038,-0.461,90.000
'0:23.870',0.050,-0.062,-0.036,-0.465,90.000
'0:23.880',-0.055,-0.059,-0.034,-0.470,90.000
'0:23.890',0.010,-0.057,-0.032,-0.474,90.000
'0:23.900',-0.010,-0.054,-0.030,-0.479,90.000
'0:23.910',0.100,-0.052,-0.028,-0.483,90.000
'0:23.920',0.095,-0.049,-0.026,-0.487,90.000
'0:23.930',0.155,-0.046,-0.024,-0.491,90.000
'0:23.940',0.140,-0.044,-0.021,-0.495,90.000
'0:23.950',0.250,-0.041,-0.019,-0.499,90.000
'0:23.960',0.200,-0.039,-0.017,-0.502,90.000
'0:23.970',0.315,-0.036,-0.015,-0.506,90.000
